Temperature,Condition,Humidity,Wind Speed,Barometer,Dewpoint,Visibility,Heat Index,Last update,ZIP Code,City,State,Latitude,Longitude,Vegetation Estimate,Dryness Score,Dryness Level,Wind Chill
42.0,,31.0,0.0,,13.0,,,05 Apr 08:15 PM MDT,59243,Lambert,Montana,47.7459,-104.5987,Mixed/Unknown,3.0,Dry,
52.0,Clear,20.0,4.0,30.14,12.0,10.0,,05 Apr 08:20 PM MDT,59244,Larslan,Montana,48.5822,-106.2835,Mixed/Unknown,3.0,Dry,
45.0,,33.0,7.0,,17.0,,,05 Apr 07:58 PM MDT,59247,Medicine Lake,Montana,48.4852,-104.4375,Mixed/Unknown,3.0,Dry,41.0
46.0,,49.0,10.0,,28.0,,,05 Apr 07:52 PM MDT,59248,Nashua,Montana,48.1322,-106.3564,Mixed/Unknown,3.0,Dry,41.0
49.0,,28.0,4.0,,17.0,,,05 Apr 07:44 PM MDT,59250,Opheim,Montana,48.8702,-106.3658,Mixed/Unknown,3.0,Dry,48.0
46.0,Clear,24.0,0.0,30.12,12.0,10.0,,05 Apr 08:15 PM MDT,59252,Outlook,Montana,48.8817,-104.7415,Mixed/Unknown,3.0,Dry,
37.0,,37.0,12.0,,13.0,,,05 Apr 08:15 PM MDT,59253,Peerless,Montana,48.7808,-105.8006,Mixed/Unknown,4.0,Dry,29.0
46.0,Clear,24.0,0.0,30.12,12.0,10.0,,05 Apr 08:15 PM MDT,59254,Plentywood,Montana,48.7788,-104.56,Mixed/Unknown,3.0,Dry,
43.0,Clear,33.0,8.0,30.15,16.0,10.0,,05 Apr 08:20 PM MDT,59255,Poplar,Montana,48.1307,-105.187,Mixed/Unknown,3.0,Dry,38.0
46.0,Clear,24.0,0.0,30.12,12.0,10.0,,05 Apr 08:15 PM MDT,59256,Raymond,Montana,48.8764,-104.5802,Mixed/Unknown,3.0,Dry,
44.0,,28.0,5.0,,13.0,,,05 Apr 08:15 PM MDT,59257,Redstone,Montana,48.728,-104.9402,Mixed/Unknown,3.0,Dry,41.0
45.0,,33.0,7.0,,17.0,,,05 Apr 07:58 PM MDT,59258,Reserve,Montana,48.5905,-104.6279,Mixed/Unknown,3.0,Dry,41.0
41.0,,30.0,4.0,,12.0,,,05 Apr 08:15 PM MDT,59259,Richey,Montana,47.6229,-105.017,Mixed/Unknown,3.0,Dry,38.0
37.0,,37.0,12.0,,13.0,,,05 Apr 08:15 PM MDT,59260,Richland,Montana,48.6507,-106.1192,Mixed/Unknown,4.0,Dry,29.0
42.0,,31.0,4.0,,13.0,,,05 Apr 08:16 PM MDT,59261,Saco,Montana,48.6389,-107.4293,Mixed/Unknown,3.0,Dry,40.0
39.0,Clear,41.0,8.0,30.17,17.0,10.0,,05 Apr 08:20 PM MDT,59262,Savage,Montana,47.5194,-104.2845,Mixed/Unknown,3.0,Dry,33.0
44.0,,28.0,5.0,,13.0,,,05 Apr 08:15 PM MDT,59263,Scobey,Montana,48.7854,-105.417,Mixed/Unknown,3.0,Dry,41.0
39.0,Clear,41.0,8.0,30.17,17.0,10.0,,05 Apr 08:20 PM MDT,59270,Sidney,Montana,47.713,-104.1634,Mixed/Unknown,3.0,Dry,33.0
52.0,Clear,20.0,4.0,30.14,12.0,10.0,,05 Apr 08:20 PM MDT,59273,Vandalia,Montana,48.3547,-106.9098,Mixed/Unknown,3.0,Dry,
41.0,,30.0,4.0,,12.0,,,05 Apr 08:15 PM MDT,59274,Vida,Montana,47.832,-105.493,Mixed/Unknown,3.0,Dry,38.0
45.0,,31.0,4.0,,16.0,,,05 Apr 08:15 PM MDT,59275,Westby,Montana,48.8587,-104.1247,Mixed/Unknown,3.0,Dry,43.0
44.0,,28.0,5.0,,13.0,,,05 Apr 08:15 PM MDT,59276,Whitetail,Montana,48.8956,-105.1617,Mixed/Unknown,3.0,Dry,41.0
45.0,Clear,39.0,5.0,30.17,21.0,10.0,,05 Apr 08:20 PM MDT,59301,Miles City,Montana,46.4075,-105.8332,Mixed/Unknown,3.0,Dry,42.0
37.0,Clear,40.0,9.0,30.2,16.0,10.0,,05 Apr 08:20 PM MDT,59311,Alzada,Montana,45.1562,-104.2617,Mixed/Unknown,3.0,Dry,30.0
45.0,Clear,39.0,5.0,30.17,21.0,10.0,,05 Apr 08:20 PM MDT,59312,Angela,Montana,46.73,-106.2011,Mixed/Unknown,3.0,Dry,42.0
37.0,Clear,40.0,9.0,30.2,16.0,10.0,,05 Apr 08:20 PM MDT,59313,Baker,Montana,46.3552,-104.2667,Mixed/Unknown,3.0,Dry,30.0
36.0,Clear,55.0,6.0,30.21,21.0,10.0,,05 Apr 08:20 PM MDT,59314,Biddle,Montana,45.0994,-105.3383,Mixed/Unknown,1.0,Normal,31.0
49.0,,22.0,7.0,,11.0,,,05 Apr 07:00 PM MDT,59315,Bloomfield,Montana,47.41,-104.9596,Mixed/Unknown,3.0,Dry,46.0
37.0,Clear,40.0,9.0,30.2,16.0,10.0,,05 Apr 08:20 PM MDT,59316,Boyes,Montana,45.268,-105.0311,Mixed/Unknown,3.0,Dry,30.0
45.0,Clear,39.0,5.0,30.17,21.0,10.0,,05 Apr 08:20 PM MDT,59317,Broadus,Montana,45.2572,-105.2568,Mixed/Unknown,3.0,Dry,42.0
49.0,,24.0,1.0,,14.0,,,05 Apr 08:08 PM MDT,59318,Brusett,Montana,47.4253,-107.2668,Mixed/Unknown,3.0,Dry,
37.0,Clear,40.0,9.0,30.2,16.0,10.0,,05 Apr 08:20 PM MDT,59319,Capitol,Montana,45.4361,-104.0655,Mixed/Unknown,3.0,Dry,30.0
44.0,,34.0,5.0,30.16,18.0,,,05 Apr 07:48 PM MDT,59322,Cohagen,Montana,47.1263,-106.4981,Mixed/Unknown,3.0,Dry,41.0
48.0,,28.0,4.0,,16.0,,,05 Apr 07:59 PM MDT,59323,Colstrip,Montana,45.9344,-106.6368,Mixed/Unknown,3.0,Dry,47.0
37.0,Clear,40.0,9.0,30.2,16.0,10.0,,05 Apr 08:20 PM MDT,59324,Ekalaka,Montana,45.8805,-104.504,Mixed/Unknown,3.0,Dry,30.0
48.0,,34.0,6.0,,21.0,,,05 Apr 07:30 PM MDT,59326,Fallon,Montana,46.7866,-105.1161,Mixed/Unknown,3.0,Dry,45.0
45.0,Clear,39.0,5.0,30.17,21.0,10.0,,05 Apr 08:20 PM MDT,59327,Forsyth,Montana,46.2819,-106.6991,Mixed/Unknown,3.0,Dry,42.0
39.0,Clear,35.0,9.0,30.18,14.0,10.0,,05 Apr 08:20 PM MDT,59330,Glendive,Montana,47.1008,-104.7287,Mixed/Unknown,3.0,Dry,33.0
37.0,Clear,40.0,9.0,30.2,16.0,10.0,,05 Apr 08:20 PM MDT,59332,Hammond,Montana,45.5671,-104.5391,Mixed/Unknown,3.0,Dry,30.0
45.0,Clear,39.0,5.0,30.17,21.0,10.0,,05 Apr 08:20 PM MDT,59333,Hathaway,Montana,46.2761,-106.1967,Mixed/Unknown,3.0,Dry,42.0
45.0,Clear,39.0,5.0,30.17,21.0,10.0,,05 Apr 08:20 PM MDT,59336,Ismay,Montana,46.4132,-105.2091,Mixed/Unknown,3.0,Dry,42.0
44.0,,34.0,5.0,30.16,18.0,,,05 Apr 07:48 PM MDT,59337,Jordan,Montana,47.3208,-106.9101,Mixed/Unknown,3.0,Dry,41.0
45.0,Clear,39.0,5.0,30.17,21.0,10.0,,05 Apr 08:20 PM MDT,59338,Kinsey,Montana,46.5708,-105.6569,Mixed/Unknown,3.0,Dry,42.0
49.0,,22.0,7.0,,11.0,,,05 Apr 07:00 PM MDT,59339,Lindsay,Montana,47.2024,-105.2089,Mixed/Unknown,3.0,Dry,46.0
45.0,Clear,39.0,5.0,30.17,21.0,10.0,,05 Apr 08:20 PM MDT,59343,Olive,Montana,45.5506,-105.528,Mixed/Unknown,3.0,Dry,42.0
37.0,Clear,40.0,9.0,30.2,16.0,10.0,,05 Apr 08:20 PM MDT,59344,Plevna,Montana,46.4112,-104.5713,Mixed/Unknown,3.0,Dry,30.0
37.0,Clear,40.0,9.0,30.2,16.0,10.0,,05 Apr 08:20 PM MDT,59345,Powderville,Montana,45.7589,-105.1153,Mixed/Unknown,3.0,Dry,30.0
45.0,Clear,39.0,5.0,30.17,21.0,10.0,,05 Apr 08:20 PM MDT,59347,Rosebud,Montana,46.4352,-106.352,Mixed/Unknown,3.0,Dry,42.0
48.0,,34.0,6.0,,21.0,,,05 Apr 07:30 PM MDT,59349,Terry,Montana,46.829,-105.3706,Mixed/Unknown,3.0,Dry,45.0
45.0,Clear,39.0,5.0,30.17,21.0,10.0,,05 Apr 08:20 PM MDT,59351,Volborg,Montana,45.8428,-105.6811,Mixed/Unknown,3.0,Dry,42.0
43.0,,35.0,2.0,,17.0,,,05 Apr 08:24 PM MDT,59353,Wibaux,Montana,46.9646,-104.1897,Mixed/Unknown,3.0,Dry,
37.0,Clear,40.0,9.0,30.2,16.0,10.0,,05 Apr 08:20 PM MDT,59354,Willard,Montana,46.1939,-104.3699,Mixed/Unknown,3.0,Dry,30.0
49.0,Clear,40.0,11.0,30.12,26.0,10.0,,05 Apr 07:55 PM MDT,59401,Great Falls,Montana,47.5098,-111.2734,Mixed/Unknown,4.0,Dry,44.0
46.0,Clear,45.0,13.0,30.14,26.0,10.0,,05 Apr 08:20 PM MDT,59404,Great Falls,Montana,47.5098,-111.3405,Mixed/Unknown,4.0,Dry,40.0
49.0,Clear,40.0,11.0,30.12,26.0,10.0,,05 Apr 07:55 PM MDT,59405,Great Falls,Montana,47.495,-111.2502,Mixed/Unknown,4.0,Dry,44.0
51.0,,40.0,11.0,30.18,28.0,,,05 Apr 07:30 PM MDT,59410,Augusta,Montana,47.4537,-112.3883,Mixed/Unknown,4.0,Dry,
45.0,,42.0,6.0,,23.0,,,05 Apr 08:00 PM MDT,59411,Babb,Montana,48.8788,-113.3681,Mixed/Unknown,3.0,Dry,42.0
49.0,Clear,40.0,11.0,30.12,26.0,10.0,,05 Apr 07:55 PM MDT,59412,Belt,Montana,47.3821,-110.9081,Mixed/Unknown,4.0,Dry,44.0
49.0,Clear,40.0,11.0,30.12,26.0,10.0,,05 Apr 07:55 PM MDT,59414,Black Eagle,Montana,47.5262,-111.2764,Mixed/Unknown,4.0,Dry,44.0
50.0,,37.0,3.0,30.16,25.0,,,05 Apr 08:00 PM MDT,59416,Brady,Montana,48.0312,-111.755,Mixed/Unknown,3.0,Dry,
45.0,,41.0,11.0,,22.0,,,05 Apr 08:21 PM MDT,59417,Browning,Montana,48.5569,-113.0134,Mixed/Unknown,4.0,Dry,39.0
33.0,,,,,,,,,59418,Buffalo,Montana,46.8211,-109.8285,Mixed/Unknown,,Normal,
44.0,,29.0,8.0,,14.0,,,05 Apr 08:15 PM MDT,59419,Bynum,Montana,47.99,-112.2762,Mixed/Unknown,3.0,Dry,39.0
49.0,Clear,40.0,11.0,30.12,26.0,10.0,,05 Apr 07:55 PM MDT,59420,Carter,Montana,47.781,-110.9786,Mixed/Unknown,4.0,Dry,44.0
51.0,,33.0,0.0,,23.0,,,05 Apr 08:15 PM MDT,59421,Cascade,Montana,47.2912,-111.7223,Mixed/Unknown,3.0,Dry,
46.0,,51.0,5.0,,29.0,,,05 Apr 07:30 PM MDT,59422,Choteau,Montana,47.838,-112.2021,Mixed/Unknown,1.0,Normal,44.0
42.0,,26.0,11.0,,9.0,,,05 Apr 08:15 PM MDT,59424,Coffee Creek,Montana,47.3467,-110.0908,Mixed/Unknown,4.0,Dry,36.0
57.0,,24.0,10.0,,20.0,,,05 Apr 07:00 PM MDT,59425,Conrad,Montana,48.1783,-111.9397,Mixed/Unknown,3.0,Dry,
46.0,Clear,42.0,16.0,30.13,25.0,10.0,,05 Apr 08:20 PM MDT,59427,Cut Bank,Montana,48.6603,-112.3654,Mixed/Unknown,4.0,Dry,39.0
42.0,,26.0,11.0,,9.0,,,05 Apr 08:15 PM MDT,59430,Denton,Montana,47.3191,-109.8789,Mixed/Unknown,4.0,Dry,36.0
44.0,,29.0,8.0,,14.0,,,05 Apr 08:15 PM MDT,59432,Dupuyer,Montana,48.1925,-112.4995,Mixed/Unknown,3.0,Dry,39.0
50.0,,37.0,3.0,30.16,25.0,,,05 Apr 08:00 PM MDT,59433,Dutton,Montana,47.8601,-111.69,Mixed/Unknown,3.0,Dry,
44.0,,36.0,19.0,,19.0,,,05 Apr 08:15 PM MDT,59434,East Glacier Park,Montana,48.4457,-113.219,Mixed/Unknown,4.0,Dry,36.0
46.0,Clear,42.0,16.0,30.13,25.0,10.0,,05 Apr 08:20 PM MDT,59435,Ethridge,Montana,48.5578,-112.1206,Mixed/Unknown,4.0,Dry,39.0
45.0,,44.0,3.0,,25.0,,,05 Apr 08:00 PM MDT,59436,Fairfield,Montana,47.6143,-112.0015,Mixed/Unknown,3.0,Dry,
49.0,Clear,40.0,11.0,30.12,26.0,10.0,,05 Apr 07:55 PM MDT,59440,Floweree,Montana,47.6584,-111.1214,Mixed/Unknown,4.0,Dry,44.0
39.0,,35.0,1.0,,13.0,,,05 Apr 08:15 PM MDT,59441,Forest Grove,Montana,46.9914,-109.0802,Mixed/Unknown,3.0,Dry,
54.0,,30.0,3.0,,23.0,,,05 Apr 08:15 PM MDT,59442,Fort Benton,Montana,47.924,-110.6052,Mixed/Unknown,3.0,Dry,
45.0,,44.0,3.0,,25.0,,,05 Apr 08:00 PM MDT,59443,Fort Shaw,Montana,47.5055,-111.8103,Mixed/Unknown,3.0,Dry,
50.0,,46.0,0.0,30.19,30.0,,,05 Apr 08:15 PM MDT,59444,Galata,Montana,48.8111,-111.4704,Mixed/Unknown,3.0,Dry,
43.0,,24.0,0.0,,8.0,,,05 Apr 08:15 PM MDT,59446,Geraldine,Montana,47.6024,-110.2765,Mixed/Unknown,3.0,Dry,
43.0,,24.0,0.0,,8.0,,,05 Apr 08:15 PM MDT,59447,Geyser,Montana,47.2598,-110.4839,Mixed/Unknown,3.0,Dry,
40.0,,,,,,,,,59448,Heart Butte,Montana,48.2777,-112.8456,Mixed/Unknown,,Normal,
49.0,Clear,40.0,11.0,30.12,26.0,10.0,,05 Apr 07:55 PM MDT,59450,Highwood,Montana,47.5816,-110.7887,Mixed/Unknown,4.0,Dry,44.0
37.0,,41.0,7.0,,15.0,,,05 Apr 07:52 PM MDT,59451,Hilger,Montana,47.2539,-109.3599,Mixed/Unknown,3.0,Dry,32.0
46.0,,41.0,9.0,,23.0,,,05 Apr 07:00 PM MDT,59452,Hobson,Montana,46.9968,-109.8756,Mixed/Unknown,3.0,Dry,41.0
53.0,,24.0,0.0,,17.0,,,05 Apr 07:39 PM MDT,59453,Judith Gap,Montana,46.6623,-109.6755,Mixed/Unknown,3.0,Dry,
48.0,,51.0,0.0,30.3,31.0,,,05 Apr 08:25 PM MDT,59454,Kevin,Montana,48.7508,-111.9708,Mixed/Unknown,1.0,Normal,
52.0,,38.0,2.0,30.17,27.0,,,05 Apr 08:15 PM MDT,59456,Ledger,Montana,48.2643,-111.3886,Mixed/Unknown,3.0,Dry,
37.0,Clear,60.0,9.0,30.17,25.0,10.0,,05 Apr 08:20 PM MDT,59457,Lewistown,Montana,47.0563,-109.4203,Mixed/Unknown,1.0,Normal,30.0
54.0,,30.0,3.0,,23.0,,,05 Apr 08:15 PM MDT,59460,Loma,Montana,47.9546,-110.4995,Mixed/Unknown,3.0,Dry,
52.0,,46.0,1.0,29.85,32.0,,,05 Apr 08:15 PM MDT,59461,Lothair,Montana,48.4717,-111.2322,Mixed/Unknown,3.0,Dry,
46.0,,41.0,9.0,,23.0,,,05 Apr 07:00 PM MDT,59462,Moccasin,Montana,47.0916,-109.8901,Mixed/Unknown,3.0,Dry,41.0
42.0,,24.0,10.0,,8.0,,,05 Apr 08:15 PM MDT,59463,Monarch,Montana,47.0722,-110.871,Mixed/Unknown,3.0,Dry,36.0
37.0,Clear,60.0,9.0,30.17,25.0,10.0,,05 Apr 08:20 PM MDT,59464,Moore,Montana,46.9755,-109.6969,Mixed/Unknown,1.0,Normal,30.0
34.0,,,,,,,,,59465,Neihart,Montana,46.9391,-110.7328,Mixed/Unknown,,Normal,
48.0,,51.0,0.0,30.3,31.0,,,05 Apr 08:25 PM MDT,59466,Oilmont,Montana,48.74,-111.8409,Mixed/Unknown,1.0,Normal,
44.0,,29.0,8.0,,14.0,,,05 Apr 08:15 PM MDT,59467,Pendroy,Montana,48.0879,-112.3261,Mixed/Unknown,3.0,Dry,39.0
45.0,,44.0,3.0,,25.0,,,05 Apr 08:00 PM MDT,59468,Power,Montana,47.6798,-111.7169,Mixed/Unknown,3.0,Dry,
42.0,,24.0,10.0,,8.0,,,05 Apr 08:15 PM MDT,59469,Raynesford,Montana,47.2604,-110.7047,Mixed/Unknown,3.0,Dry,36.0
37.0,,41.0,7.0,,15.0,,,05 Apr 07:52 PM MDT,59471,Roy,Montana,47.3678,-108.8634,Mixed/Unknown,3.0,Dry,32.0
49.0,Clear,40.0,11.0,30.12,26.0,10.0,,05 Apr 07:55 PM MDT,59472,Sand Coulee,Montana,47.4021,-111.1661,Mixed/Unknown,4.0,Dry,44.0
57.0,,24.0,10.0,,20.0,,,05 Apr 07:00 PM MDT,59474,Shelby,Montana,48.5037,-111.8391,Mixed/Unknown,3.0,Dry,
45.0,,44.0,3.0,,25.0,,,05 Apr 08:00 PM MDT,59477,Simms,Montana,47.4958,-111.8861,Mixed/Unknown,3.0,Dry,
46.0,,41.0,9.0,,23.0,,,05 Apr 07:00 PM MDT,59479,Stanford,Montana,47.1489,-110.1961,Mixed/Unknown,3.0,Dry,41.0
49.0,Clear,40.0,11.0,30.12,26.0,10.0,,05 Apr 07:55 PM MDT,59480,Stockett,Montana,47.3217,-111.1287,Mixed/Unknown,4.0,Dry,44.0
,unknown precip,,10.0,,,,,,59482,Sunburst,Montana,48.8516,-111.7442,Mixed/Unknown,,Normal,
45.0,,44.0,3.0,,25.0,,,05 Apr 08:00 PM MDT,59483,Sun River,Montana,47.481,-111.7242,Mixed/Unknown,3.0,Dry,
49.0,,36.0,11.0,,23.0,,,05 Apr 08:15 PM MDT,59484,Sweet Grass,Montana,48.9961,-111.9606,Mixed/Unknown,4.0,Dry,44.0
46.0,Clear,45.0,13.0,30.14,26.0,10.0,,05 Apr 08:20 PM MDT,59485,Ulm,Montana,47.3539,-111.5954,Mixed/Unknown,4.0,Dry,40.0
44.0,,29.0,8.0,,14.0,,,05 Apr 08:15 PM MDT,59486,Valier,Montana,48.2795,-112.3033,Mixed/Unknown,3.0,Dry,39.0
46.0,Clear,45.0,13.0,30.14,26.0,10.0,,05 Apr 08:20 PM MDT,59487,Vaughn,Montana,47.5624,-111.577,Mixed/Unknown,4.0,Dry,40.0
55.0,,25.0,0.0,,20.0,,,05 Apr 07:32 PM MDT,59489,Winifred,Montana,47.6408,-109.2364,Mixed/Unknown,3.0,Dry,
43.0,Clear,41.0,6.0,30.12,21.0,10.0,,05 Apr 08:20 PM MDT,59501,Havre,Montana,48.5561,-109.688,Mixed/Unknown,3.0,Dry,39.0
39.0,,50.0,0.0,,22.0,,,05 Apr 08:18 PM MDT,59520,Big Sandy,Montana,48.1497,-110.0776,Mixed/Unknown,1.0,Normal,
39.0,,50.0,0.0,,22.0,,,05 Apr 08:18 PM MDT,59521,Box Elder,Montana,48.2841,-109.8205,Mixed/Unknown,1.0,Normal,
51.0,,42.0,0.0,30.1,29.0,,,05 Apr 08:16 PM MDT,59522,Chester,Montana,48.4541,-110.9798,Mixed/Unknown,3.0,Dry,
50.0,,25.0,1.0,,16.0,,,05 Apr 08:00 PM MDT,59523,Chinook,Montana,48.5799,-109.2225,Mixed/Unknown,3.0,Dry,
45.0,Clear,30.0,0.0,30.13,16.0,10.0,,05 Apr 08:15 PM MDT,59524,Dodson,Montana,48.395,-108.2465,Mixed/Unknown,3.0,Dry,
46.0,,43.0,3.0,30.16,25.0,,,05 Apr 08:15 PM MDT,59525,Gildford,Montana,48.5927,-110.2836,Mixed/Unknown,3.0,Dry,
50.0,,25.0,1.0,,16.0,,,05 Apr 08:00 PM MDT,59526,Harlem,Montana,48.5398,-108.7693,Mixed/Unknown,3.0,Dry,
47.0,,30.0,4.0,,17.0,,,05 Apr 07:32 PM MDT,59527,Hays,Montana,47.9892,-108.6943,Mixed/Unknown,3.0,Dry,45.0
46.0,,43.0,3.0,30.16,25.0,,,05 Apr 08:15 PM MDT,59528,Hingham,Montana,48.587,-110.4275,Mixed/Unknown,3.0,Dry,
42.0,,35.0,4.0,,16.0,,,05 Apr 08:00 PM MDT,59529,Hogeland,Montana,48.8571,-108.6677,Mixed/Unknown,3.0,Dry,40.0
46.0,,27.0,9.0,,14.0,,,05 Apr 08:15 PM MDT,59530,Inverness,Montana,48.593,-110.688,Mixed/Unknown,3.0,Dry,41.0
46.0,,27.0,9.0,,14.0,,,05 Apr 08:15 PM MDT,59531,Joplin,Montana,48.6498,-110.7914,Mixed/Unknown,3.0,Dry,41.0
57.0,,21.0,8.0,,17.0,,,05 Apr 07:00 PM MDT,59532,Kremlin,Montana,48.56,-110.0513,Mixed/Unknown,3.0,Dry,
55.0,,25.0,0.0,,20.0,,,05 Apr 07:32 PM MDT,59535,Lloyd,Montana,47.9647,-109.2671,Mixed/Unknown,3.0,Dry,
,,,,,,,°F (°C),,59537,Loring,Montana,48.7983,-107.8686,Mixed/Unknown,,Normal,
45.0,Clear,30.0,0.0,30.13,16.0,10.0,,05 Apr 08:15 PM MDT,59538,Malta,Montana,48.3692,-107.8408,Mixed/Unknown,3.0,Dry,
46.0,,27.0,9.0,,14.0,,,05 Apr 08:15 PM MDT,59540,Rudyard,Montana,48.586,-110.5552,Mixed/Unknown,3.0,Dry,41.0
42.0,,35.0,4.0,,16.0,,,05 Apr 08:00 PM MDT,59542,Turner,Montana,48.8328,-108.3961,Mixed/Unknown,3.0,Dry,40.0
,,,,,,,°F (°C),,59544,Whitewater,Montana,48.7595,-107.6276,Mixed/Unknown,,Normal,
47.0,,45.0,0.0,29.96,27.0,,,05 Apr 08:15 PM MDT,59545,Whitlash,Montana,48.911,-111.1075,Mixed/Unknown,3.0,Dry,
52.0,,23.0,0.0,,15.0,,,05 Apr 07:41 PM MDT,59546,Zortman,Montana,47.7698,-108.592,Mixed/Unknown,3.0,Dry,
50.0,,25.0,1.0,,16.0,,,05 Apr 08:00 PM MDT,59547,Zurich,Montana,48.5844,-109.0304,Mixed/Unknown,3.0,Dry,
50.0,Clear,31.0,8.0,30.2,21.0,10.0,,05 Apr 08:20 PM MDT,59601,Helena,Montana,46.6131,-112.0213,Mixed/Unknown,3.0,Dry,47.0
48.0,,44.0,3.0,,27.0,,,05 Apr 08:00 PM MDT,59602,Helena,Montana,46.7074,-111.958,Mixed/Unknown,3.0,Dry,
50.0,Clear,31.0,8.0,30.2,21.0,10.0,,05 Apr 08:20 PM MDT,59623,Helena,Montana,46.5901,-112.0402,Mixed/Unknown,3.0,Dry,47.0
50.0,Clear,31.0,8.0,30.2,21.0,10.0,,05 Apr 08:20 PM MDT,59625,Helena,Montana,46.6018,-112.0413,Mixed/Unknown,3.0,Dry,47.0
41.0,unknown precip,23.0,0.0,,6.0,,,05 Apr 08:15 PM MDT,59631,Basin,Montana,46.3296,-112.1967,Mixed/Unknown,3.0,Dry,
40.0,,37.0,11.0,,16.0,,,05 Apr 07:47 PM MDT,59632,Boulder,Montana,46.2306,-112.1138,Mixed/Unknown,4.0,Dry,33.0
51.0,,27.0,16.0,,18.0,,,05 Apr 08:15 PM MDT,59633,Canyon Creek,Montana,46.7627,-112.2795,Mixed/Unknown,4.0,Dry,
50.0,Clear,31.0,8.0,30.2,21.0,10.0,,05 Apr 08:20 PM MDT,59634,Clancy,Montana,46.4652,-111.9864,Mixed/Unknown,3.0,Dry,47.0
50.0,Clear,31.0,8.0,30.2,21.0,10.0,,05 Apr 08:20 PM MDT,59635,East Helena,Montana,46.5973,-111.9051,Mixed/Unknown,3.0,Dry,47.0
50.0,Clear,31.0,8.0,30.2,21.0,10.0,,05 Apr 08:20 PM MDT,59636,Fort Harrison,Montana,46.6197,-112.1099,Mixed/Unknown,3.0,Dry,47.0
41.0,unknown precip,23.0,0.0,,6.0,,,05 Apr 08:15 PM MDT,59638,Jefferson City,Montana,46.3679,-112.0232,Mixed/Unknown,3.0,Dry,
43.0,,35.0,12.0,,17.0,,,05 Apr 08:15 PM MDT,59639,Lincoln,Montana,46.9575,-112.6651,Mixed/Unknown,4.0,Dry,37.0
51.0,,27.0,16.0,,18.0,,,05 Apr 08:15 PM MDT,59640,Marysville,Montana,46.7499,-112.2994,Mixed/Unknown,4.0,Dry,
44.0,,38.0,4.0,,20.0,,,05 Apr 07:57 PM MDT,59642,Ringling,Montana,46.2716,-110.8072,Mixed/Unknown,3.0,Dry,42.0
46.0,,44.0,5.0,,26.0,,,05 Apr 08:00 PM MDT,59643,Toston,Montana,46.1709,-111.5899,Mixed/Unknown,3.0,Dry,44.0
42.0,,51.0,8.0,,25.0,,,05 Apr 08:03 PM MDT,59644,Townsend,Montana,46.3346,-111.4919,Mixed/Unknown,1.0,Normal,37.0
39.0,,56.0,3.0,,24.0,,,05 Apr 08:00 PM MDT,59645,White Sulphur Springs,Montana,46.6332,-111.0506,Mixed/Unknown,1.0,Normal,
42.0,,51.0,8.0,,25.0,,,05 Apr 08:03 PM MDT,59647,Winston,Montana,46.4545,-111.651,Mixed/Unknown,1.0,Normal,37.0
43.0,,35.0,12.0,,17.0,,,05 Apr 08:15 PM MDT,59648,Wolf Creek,Montana,47.0856,-112.1476,Mixed/Unknown,4.0,Dry,37.0
45.0,Clear,42.0,5.0,30.26,23.0,10.0,,05 Apr 08:20 PM MDT,59701,Butte,Montana,45.9979,-112.5988,Mixed/Unknown,3.0,Dry,42.0
42.0,,47.0,8.0,,23.0,,,05 Apr 08:00 PM MDT,59710,Alder,Montana,45.1939,-112.0568,Mixed/Unknown,3.0,Dry,37.0
38.0,,37.0,0.0,,14.0,,,05 Apr 08:15 PM MDT,59711,Anaconda,Montana,46.1299,-112.9739,Mixed/Unknown,3.0,Dry,
46.0,,35.0,4.0,,20.0,,,05 Apr 08:15 PM MDT,59713,Avon,Montana,46.5972,-112.602,Mixed/Unknown,3.0,Dry,44.0
39.0,Clear,55.0,8.0,30.23,25.0,10.0,,05 Apr 08:20 PM MDT,59714,Belgrade,Montana,45.7801,-111.1439,Mixed/Unknown,1.0,Normal,33.0
39.0,Clear,55.0,8.0,30.23,25.0,10.0,,05 Apr 08:20 PM MDT,59715,Bozeman,Montana,45.6693,-111.0431,Mixed/Unknown,1.0,Normal,33.0
36.0,,43.0,5.0,,15.0,,,05 Apr 08:00 PM MDT,59716,Big Sky,Montana,45.2847,-111.3683,Mixed/Unknown,3.0,Dry,32.0
39.0,Clear,55.0,8.0,30.23,25.0,10.0,,05 Apr 08:20 PM MDT,59718,Bozeman,Montana,45.6681,-111.2404,Mixed/Unknown,1.0,Normal,33.0
37.0,Clear,44.0,9.0,30.28,17.0,10.0,,05 Apr 08:10 PM MDT,59720,Cameron,Montana,45.139,-111.6508,Mixed/Unknown,3.0,Dry,30.0
50.0,,28.0,5.0,,18.0,,,05 Apr 08:15 PM MDT,59721,Cardwell,Montana,45.8941,-111.7809,Mixed/Unknown,3.0,Dry,48.0
43.0,,41.0,5.0,,21.0,,,05 Apr 08:00 PM MDT,59722,Deer Lodge,Montana,46.3881,-112.7476,Mixed/Unknown,3.0,Dry,40.0
39.0,,32.0,10.0,,11.0,,,05 Apr 07:59 PM MDT,59724,Dell,Montana,44.723,-112.6972,Mixed/Unknown,3.0,Dry,32.0
45.0,Clear,33.0,3.0,30.23,17.0,10.0,,05 Apr 08:20 PM MDT,59725,Dillon,Montana,45.2339,-112.6405,Mixed/Unknown,3.0,Dry,
